transaction_id,investor_id,action,product_type,product_risk_level,amount,date,hold_days,market_change_pct,decision_source,sell_decision_source,is_chasing
TX001804,INV0109,buy,deposit,1,3078,2024-07-24,,,friend,,False
TX001805,INV0109,sell,money_market,2,14222,2025-05-16,12.0,-13.03,,need_cash,
TX001806,INV0109,buy,money_market,2,12441,2025-05-26,,,advisor,,False
TX001807,INV0109,buy,savings_insurance,1,4068,2024-07-23,,,self,,True
TX001808,INV0109,buy,deposit,1,3088,2024-10-21,,,self,,False
TX001809,INV0109,buy,savings_insurance,1,11175,2025-06-13,,,self,,False
TX001810,INV0109,sell,deposit,1,3287,2024-12-02,38.0,-13.92,,panic,
TX001811,INV0109,sell,money_market,2,6206,2025-12-30,35.0,16.64,,rational_take_profit,
TX001812,INV0109,sell,savings_insurance,1,8358,2025-07-27,44.0,0.08,,need_cash,
TX001813,INV0109,buy,savings_insurance,1,9695,2025-09-07,,,social_media,,True
TX001814,INV0109,buy,savings_insurance,1,11030,2024-10-02,,,self,,False
TX001815,INV0109,sell,savings_insurance,1,10082,2025-11-29,7.0,16.16,,need_cash,
TX001816,INV0109,buy,money_market,2,12852,2025-01-21,,,advisor,,False
TX001817,INV0109,sell,money_market,2,8837,2024-07-12,29.0,3.36,,follow_others,
TX001818,INV0109,buy,savings_insurance,1,14960,2025-03-11,,,self,,False
TX001819,INV0109,buy,money_market,2,5439,2024-08-15,,,self,,False
TX001820,INV0109,sell,savings_insurance,1,9813,2025-05-23,32.0,15.44,,follow_others,
TX001821,INV0110,sell,mixed_medium,3,13478,2025-01-19,295.0,14.0,,rational_take_profit,
TX001822,INV0110,buy,mixed_low,3,6475,2025-06-09,,,self,,False
TX001823,INV0110,buy,mixed_medium,3,4707,2025-02-16,,,advisor,,False
TX001824,INV0110,buy,bond,2,19986,2025-02-08,,,advisor,,False
TX001825,INV0110,sell,fund,4,7818,2024-07-20,243.0,4.14,,follow_others,
TX001826,INV0110,buy,mixed_low,3,20468,2025-01-24,,,advisor,,False
TX001827,INV0110,buy,mixed_medium,3,19347,2025-06-30,,,advisor,,True
TX001828,INV0110,buy,mixed_low,3,17035,2024-07-12,,,self,,True
TX001829,INV0110,buy,mixed_medium,3,12395,2025-12-10,,,friend,,True
TX001830,INV0110,sell,mixed_medium,3,9682,2024-09-09,140.0,-4.66,,follow_others,
TX001831,INV0110,buy,mixed_low,3,6857,2024-09-27,,,self,,False
TX001832,INV0110,buy,fund,4,10023,2025-02-18,,,social_media,,False
TX001833,INV0110,sell,mixed_medium,3,14025,2025-09-26,318.0,-5.67,,rational_stop_loss,
TX001834,INV0111,buy,money_market,2,3676,2024-11-28,,,self,,True
TX001835,INV0111,buy,mixed_low,3,8767,2025-01-09,,,self,,False
TX001836,INV0111,buy,mixed_low,3,3566,2024-07-16,,,friend,,False
TX001837,INV0111,buy,money_market,2,10074,2025-03-12,,,advisor,,False
TX001838,INV0111,buy,money_market,2,9653,2025-01-01,,,advisor,,True
TX001839,INV0111,sell,mixed_low,3,10149,2025-09-12,261.0,24.76,,rational_take_profit,
TX001840,INV0111,buy,bond,2,10924,2024-11-04,,,advisor,,False
TX001841,INV0111,sell,money_market,2,9634,2024-08-28,167.0,6.15,,rational_take_profit,
TX001842,INV0112,buy,stock,4,27124,2025-07-26,,,social_media,,False
TX001843,INV0112,sell,mixed_medium,3,9814,2025-03-02,45.0,-15.78,,need_cash,
TX001844,INV0112,buy,fund,4,16370,2025-08-11,,,friend,,False
TX001845,INV0112,sell,mixed_medium,3,15939,2024-08-19,12.0,-15.22,,panic,
TX001846,INV0112,buy,stock,4,7391,2025-01-16,,,self,,False
TX001847,INV0112,buy,mixed_medium,3,13093,2025-07-09,,,friend,,False
TX001848,INV0112,sell,mixed_medium,3,25989,2025-09-14,40.0,-12.37,,rational_stop_loss,
TX001849,INV0112,buy,fund,4,28532,2025-08-06,,,friend,,False
TX001850,INV0112,buy,fund,4,6405,2024-07-16,,,self,,False
TX001851,INV0112,buy,fund,4,5852,2025-12-14,,,friend,,True
TX001852,INV0112,sell,stock,4,24603,2025-12-28,17.0,-3.84,,rational_take_profit,
TX001853,INV0112,buy,etf,4,19451,2024-10-02,,,friend,,True
TX001854,INV0112,buy,stock,4,22996,2024-10-29,,,friend,,False
TX001855,INV0112,buy,mixed_medium,3,22409,2025-01-15,,,advisor,,False
TX001856,INV0112,buy,stock,4,15399,2025-05-13,,,friend,,True
TX001857,INV0112,buy,etf,4,21331,2025-11-09,,,self,,False
TX001858,INV0113,buy,savings_insurance,1,6758,2025-09-23,,,self,,False
TX001859,INV0113,buy,savings_insurance,1,6085,2025-05-01,,,advisor,,False
TX001860,INV0113,buy,deposit,1,1763,2025-06-24,,,self,,False
TX001861,INV0113,sell,savings_insurance,1,1732,2025-04-28,38.0,8.43,,follow_others,
TX001862,INV0113,sell,deposit,1,2036,2024-08-20,7.0,-4.7,,panic,
TX001863,INV0113,buy,savings_insurance,1,8989,2025-02-12,,,advisor,,False
TX001864,INV0113,buy,deposit,1,3212,2024-10-15,,,self,,False
TX001865,INV0113,sell,deposit,1,2050,2025-06-08,24.0,19.96,,rational_take_profit,
TX001866,INV0114,sell,mixed_low,3,8103,2024-10-03,398.0,16.35,,rational_take_profit,
TX001867,INV0114,sell,fund,4,11607,2024-10-10,208.0,13.86,,panic,
TX001868,INV0114,buy,bond,2,18470,2025-05-15,,,advisor,,True
TX001869,INV0114,buy,mixed_low,3,11293,2025-01-13,,,friend,,True
TX001870,INV0114,buy,bond,2,11687,2025-02-02,,,friend,,True
TX001871,INV0114,sell,fund,4,9714,2025-01-12,331.0,18.82,,rational_take_profit,
TX001872,INV0114,buy,mixed_medium,3,6406,2025-11-03,,,self,,False
TX001873,INV0114,buy,mixed_low,3,14454,2024-12-30,,,friend,,True
TX001874,INV0114,buy,mixed_low,3,10669,2025-02-07,,,social_media,,False
TX001875,INV0114,buy,mixed_medium,3,23028,2025-09-15,,,advisor,,False
TX001876,INV0114,sell,fund,4,21712,2025-12-28,76.0,6.56,,follow_others,
TX001877,INV0114,buy,mixed_medium,3,10591,2024-09-27,,,self,,True
TX001878,INV0114,sell,fund,4,17368,2025-11-14,386.0,22.72,,rational_take_profit,
TX001879,INV0114,buy,mixed_medium,3,14468,2024-12-30,,,social_media,,False
TX001880,INV0114,sell,bond,2,13049,2025-02-22,355.0,-0.53,,panic,
TX001881,INV0114,buy,fund,4,14914,2025-07-26,,,friend,,False
TX001882,INV0114,sell,mixed_low,3,13176,2025-06-17,309.0,11.97,,follow_others,
TX001883,INV0114,buy,mixed_medium,3,9204,2025-06-25,,,advisor,,False
TX001884,INV0114,buy,mixed_low,3,24626,2025-08-01,,,friend,,True
TX001885,INV0115,sell,fund,4,8245,2025-11-12,14.0,-0.1,,rational_take_profit,
TX001886,INV0115,buy,fund,4,5500,2025-06-23,,,self,,False
TX001887,INV0115,sell,fund,4,3040,2024-08-10,29.0,-2.9,,follow_others,
TX001888,INV0115,buy,stock,4,3262,2025-12-10,,,self,,False
TX001889,INV0115,sell,fund,4,2696,2024-09-14,11.0,-4.19,,rational_take_profit,
TX001890,INV0115,buy,mixed_medium,3,3103,2025-07-30,,,advisor,,False
TX001891,INV0115,buy,fund,4,6006,2025-08-10,,,friend,,True
TX001892,INV0115,sell,etf,4,6020,2025-02-06,28.0,-15.57,,follow_others,
TX001893,INV0115,buy,stock,4,9266,2025-02-28,,,self,,False
TX001894,INV0115,sell,stock,4,1456,2025-11-26,52.0,-19.06,,panic,
TX001895,INV0115,sell,fund,4,9022,2025-01-27,98.0,-6.82,,panic,
TX001896,INV0115,buy,fund,4,1389,2025-07-31,,,social_media,,True
TX001897,INV0115,buy,mixed_medium,3,6951,2025-03-01,,,self,,False
TX001898,INV0116,sell,deposit,1,13662,2024-10-07,18.0,4.57,,rational_take_profit,
TX001899,INV0116,buy,savings_insurance,1,9656,2025-03-31,,,self,,False
TX001900,INV0116,sell,deposit,1,9805,2024-09-18,44.0,-1.3,,need_cash,
TX001901,INV0116,buy,deposit,1,24331,2024-08-20,,,advisor,,False
TX001902,INV0116,sell,deposit,1,4484,2025-07-26,9.0,17.52,,rational_take_profit,
TX001903,INV0116,buy,deposit,1,15056,2024-07-31,,,self,,False
TX001904,INV0116,sell,savings_insurance,1,20004,2025-01-22,24.0,14.83,,rational_take_profit,
TX001905,INV0116,buy,money_market,2,15128,2024-07-27,,,self,,True
TX001906,INV0116,sell,deposit,1,8325,2024-08-03,37.0,-3.37,,panic,
TX001907,INV0116,buy,money_market,2,12763,2024-11-06,,,social_media,,True
TX001908,INV0116,sell,money_market,2,5014,2024-08-04,8.0,12.19,,rational_take_profit,
TX001909,INV0116,sell,deposit,1,25751,2025-02-10,24.0,7.24,,need_cash,
TX001910,INV0116,sell,money_market,2,26441,2025-03-05,19.0,7.39,,rational_take_profit,
TX001911,INV0116,buy,deposit,1,29855,2025-12-19,,,friend,,True
TX001912,INV0116,sell,money_market,2,7090,2024-12-25,23.0,-11.8,,need_cash,
TX001913,INV0116,buy,savings_insurance,1,17820,2025-11-06,,,self,,True
TX001914,INV0116,sell,savings_insurance,1,26607,2024-09-22,45.0,6.68,,follow_others,
TX001915,INV0116,sell,savings_insurance,1,4504,2025-06-18,17.0,-12.6,,need_cash,
TX001916,INV0117,sell,money_market,2,6400,2025-04-22,17.0,15.14,,rational_take_profit,
TX001917,INV0117,buy,savings_insurance,1,5774,2025-05-28,,,self,,False
TX001918,INV0117,buy,deposit,1,2397,2025-09-15,,,social_media,,True
TX001919,INV0117,buy,money_market,2,1651,2024-11-11,,,advisor,,False
TX001920,INV0117,buy,deposit,1,3724,2025-02-21,,,advisor,,False
TX001921,INV0117,buy,money_market,2,2265,2025-10-03,,,advisor,,False
TX001922,INV0117,sell,savings_insurance,1,5570,2024-08-12,45.0,-11.26,,panic,
TX001923,INV0117,buy,deposit,1,5264,2025-01-29,,,advisor,,False
TX001924,INV0117,sell,deposit,1,2369,2025-08-25,12.0,0.38,,rational_take_profit,
TX001925,INV0117,buy,money_market,2,5043,2024-11-24,,,self,,False
TX001926,INV0118,buy,fund,4,3736,2024-08-19,,,social_media,,True
TX001927,INV0118,sell,mixed_medium,3,7045,2025-01-30,120.0,-1.93,,follow_others,
TX001928,INV0118,sell,mixed_low,3,9751,2025-07-23,124.0,1.94,,rational_take_profit,
TX001929,INV0118,buy,bond,2,3294,2024-10-28,,,social_media,,True
TX001930,INV0118,buy,mixed_medium,3,11128,2025-05-24,,,advisor,,False
TX001931,INV0118,sell,fund,4,11985,2025-02-13,168.0,9.54,,need_cash,
TX001932,INV0118,sell,mixed_medium,3,11166,2024-07-17,45.0,-0.61,,follow_others,
TX001933,INV0118,sell,bond,2,2641,2025-09-11,26.0,-4.16,,panic,
TX001934,INV0118,sell,bond,2,5315,2025-01-24,24.0,19.27,,rational_take_profit,
TX001935,INV0118,sell,mixed_low,3,13410,2025-06-15,98.0,8.46,,rational_take_profit,
TX001936,INV0118,sell,mixed_low,3,10241,2024-08-25,184.0,15.49,,rational_take_profit,
TX001937,INV0118,buy,mixed_medium,3,4623,2025-03-26,,,friend,,True
TX001938,INV0118,sell,mixed_medium,3,12334,2025-06-16,169.0,-7.6,,panic,
TX001939,INV0118,buy,mixed_low,3,10717,2025-06-14,,,social_media,,True
TX001940,INV0118,sell,mixed_medium,3,8760,2024-11-22,187.0,10.1,,panic,
TX001941,INV0118,buy,mixed_low,3,10484,2024-07-26,,,social_media,,False
TX001942,INV0118,buy,mixed_medium,3,2241,2025-02-21,,,friend,,False
TX001943,INV0118,sell,fund,4,10619,2025-05-19,121.0,-14.09,,rational_stop_loss,
TX001944,INV0118,buy,bond,2,8032,2025-10-07,,,friend,,True
TX001945,INV0118,buy,mixed_medium,3,7105,2024-08-03,,,friend,,True
TX001946,INV0118,sell,bond,2,14020,2025-02-09,72.0,13.22,,panic,
TX001947,INV0118,sell,mixed_medium,3,8177,2025-03-24,38.0,-11.22,,rational_stop_loss,
TX001948,INV0118,buy,fund,4,6203,2025-10-01,,,social_media,,True
TX001949,INV0118,buy,fund,4,10860,2025-12-03,,,social_media,,True
TX001950,INV0118,buy,mixed_medium,3,5379,2024-10-14,,,social_media,,False
TX001951,INV0118,buy,fund,4,5251,2025-01-24,,,self,,True
TX001952,INV0118,buy,fund,4,7331,2025-07-04,,,friend,,True
TX001953,INV0118,buy,fund,4,11015,2025-02-26,,,social_media,,True
TX001954,INV0118,buy,bond,2,6782,2025-04-06,,,friend,,True
TX001955,INV0119,sell,deposit,1,1690,2024-11-06,215.0,2.02,,panic,
TX001956,INV0119,buy,savings_insurance,1,1317,2025-11-29,,,advisor,,False
TX001957,INV0119,sell,savings_insurance,1,1367,2025-05-26,242.0,-11.24,,need_cash,
TX001958,INV0119,sell,savings_insurance,1,1821,2025-05-18,286.0,-9.4,,panic,
TX001959,INV0119,sell,deposit,1,556,2024-10-03,208.0,-6.36,,follow_others,
TX001960,INV0119,sell,savings_insurance,1,1285,2024-09-22,294.0,24.14,,rational_take_profit,
TX001961,INV0119,sell,deposit,1,1938,2025-03-24,197.0,-2.65,,follow_others,
TX001962,INV0119,sell,deposit,1,1857,2025-04-13,129.0,10.15,,panic,
TX001963,INV0119,buy,deposit,1,1551,2024-07-29,,,social_media,,False
TX001964,INV0119,sell,deposit,1,1667,2025-01-31,207.0,5.22,,follow_others,
TX001965,INV0119,buy,savings_insurance,1,484,2025-07-24,,,friend,,False
TX001966,INV0119,sell,savings_insurance,1,731,2025-10-14,109.0,3.62,,need_cash,
TX001967,INV0119,sell,deposit,1,544,2024-10-06,133.0,1.19,,need_cash,
TX001968,INV0119,buy,deposit,1,1627,2024-09-04,,,advisor,,False
TX001969,INV0119,sell,money_market,2,2251,2025-06-15,220.0,3.96,,need_cash,
TX001970,INV0119,sell,savings_insurance,1,672,2025-02-01,59.0,15.36,,need_cash,
TX001971,INV0119,buy,savings_insurance,1,1654,2025-08-27,,,advisor,,False
TX001972,INV0119,buy,savings_insurance,1,963,2025-09-24,,,social_media,,True
TX001973,INV0119,buy,deposit,1,1216,2024-08-26,,,advisor,,False
TX001974,INV0119,buy,deposit,1,1573,2025-03-07,,,friend,,True
TX001975,INV0119,buy,money_market,2,1331,2025-04-07,,,advisor,,False
TX001976,INV0119,buy,savings_insurance,1,2449,2024-08-25,,,advisor,,False
TX001977,INV0119,buy,savings_insurance,1,2782,2024-11-27,,,friend,,False
TX001978,INV0119,buy,savings_insurance,1,660,2024-12-09,,,self,,False
TX001979,INV0119,sell,money_market,2,862,2025-11-25,297.0,7.41,,need_cash,
TX001980,INV0119,sell,money_market,2,1479,2024-09-23,217.0,20.87,,need_cash,
TX001981,INV0120,buy,bond,2,3906,2025-04-04,,,social_media,,False
TX001982,INV0120,buy,money_market,2,5435,2024-10-05,,,social_media,,False
TX001983,INV0120,sell,bond,2,6321,2024-12-04,258.0,-12.28,,panic,
TX001984,INV0120,buy,bond,2,7285,2025-05-05,,,advisor,,False
TX001985,INV0120,buy,mixed_low,3,9400,2025-03-09,,,social_media,,False
TX001986,INV0120,sell,bond,2,8633,2025-01-07,165.0,9.89,,need_cash,
TX001987,INV0120,buy,mixed_low,3,1627,2025-06-20,,,social_media,,True
TX001988,INV0120,buy,bond,2,9866,2024-10-30,,,social_media,,False
TX001989,INV0120,buy,bond,2,8096,2025-04-05,,,self,,False
TX001990,INV0120,buy,mixed_low,3,2432,2025-09-03,,,social_media,,True
TX001991,INV0120,buy,bond,2,2884,2024-11-25,,,self,,False
TX001992,INV0121,sell,deposit,1,3317,2025-05-29,32.0,18.74,,panic,
TX001993,INV0121,buy,deposit,1,1772,2024-12-16,,,self,,False
TX001994,INV0121,buy,deposit,1,3751,2024-12-22,,,friend,,True
TX001995,INV0121,buy,money_market,2,2425,2024-07-29,,,friend,,True
TX001996,INV0121,buy,savings_insurance,1,1637,2024-12-06,,,friend,,False
TX001997,INV0121,buy,money_market,2,1769,2025-04-27,,,social_media,,True
TX001998,INV0121,sell,deposit,1,1041,2025-11-04,40.0,1.3,,rational_take_profit,
TX001999,INV0121,sell,deposit,1,5211,2025-06-23,24.0,-5.45,,need_cash,
TX002000,INV0121,buy,deposit,1,4246,2025-12-12,,,social_media,,True
TX002001,INV0121,buy,deposit,1,2716,2024-07-24,,,advisor,,False
TX002002,INV0121,buy,savings_insurance,1,2829,2024-08-20,,,friend,,True
TX002003,INV0121,buy,deposit,1,4198,2025-12-10,,,advisor,,False
TX002004,INV0121,sell,deposit,1,4827,2024-07-12,23.0,-13.17,,need_cash,
TX002005,INV0121,buy,deposit,1,3737,2025-03-22,,,advisor,,False
TX002006,INV0121,sell,deposit,1,2779,2025-07-21,43.0,-5.31,,rational_stop_loss,
TX002007,INV0121,sell,savings_insurance,1,834,2025-11-24,18.0,-2.15,,follow_others,
TX002008,INV0121,sell,money_market,2,2759,2025-05-20,36.0,16.16,,need_cash,
TX002009,INV0121,buy,deposit,1,4452,2024-08-13,,,advisor,,False
TX002010,INV0121,sell,deposit,1,2404,2025-09-23,47.0,-7.39,,need_cash,
TX002011,INV0121,sell,money_market,2,1309,2025-03-30,7.0,-2.0,,need_cash,
TX002012,INV0121,buy,savings_insurance,1,859,2025-08-07,,,advisor,,True
TX002013,INV0121,buy,deposit,1,5433,2025-11-07,,,self,,True
TX002014,INV0121,sell,savings_insurance,1,4697,2024-08-27,16.0,-11.67,,need_cash,
TX002015,INV0121,sell,deposit,1,3083,2024-11-23,34.0,6.26,,rational_take_profit,
TX002016,INV0121,buy,savings_insurance,1,3222,2025-12-11,,,social_media,,False
TX002017,INV0121,buy,savings_insurance,1,2098,2024-10-19,,,social_media,,False
TX002018,INV0121,buy,savings_insurance,1,1547,2025-07-23,,,social_media,,False
TX002019,INV0122,buy,mixed_low,3,6677,2025-05-20,,,social_media,,False
TX002020,INV0122,buy,money_market,2,4182,2024-09-27,,,advisor,,False
TX002021,INV0122,sell,mixed_low,3,4600,2025-08-21,406.0,1.71,,need_cash,
TX002022,INV0122,sell,mixed_low,3,7725,2024-10-11,202.0,-5.41,,need_cash,
TX002023,INV0122,buy,mixed_low,3,3881,2024-10-11,,,self,,False
TX002024,INV0122,sell,mixed_low,3,8321,2024-12-14,237.0,23.57,,follow_others,
TX002025,INV0122,buy,money_market,2,3382,2024-10-21,,,self,,True
TX002026,INV0122,sell,money_market,2,11396,2025-07-15,76.0,14.82,,rational_take_profit,
TX002027,INV0122,sell,bond,2,5347,2024-08-15,355.0,11.92,,follow_others,
TX002028,INV0122,buy,bond,2,2904,2025-07-19,,,self,,False
TX002029,INV0122,sell,bond,2,12101,2025-08-22,126.0,20.77,,panic,
TX002030,INV0122,buy,mixed_low,3,4544,2024-08-09,,,social_media,,True
TX002031,INV0122,sell,money_market,2,2276,2024-10-31,440.0,-9.07,,follow_others,
TX002032,INV0122,buy,bond,2,11870,2024-08-19,,,self,,False
TX002033,INV0122,sell,money_market,2,4745,2025-04-02,192.0,-3.84,,rational_take_profit,
TX002034,INV0122,buy,mixed_low,3,6623,2025-07-02,,,friend,,False
TX002035,INV0122,buy,money_market,2,2473,2025-12-06,,,self,,False
TX002036,INV0122,buy,bond,2,7546,2025-12-15,,,self,,False
TX002037,INV0122,buy,mixed_low,3,5090,2025-10-12,,,social_media,,True
TX002038,INV0122,sell,bond,2,12612,2025-07-04,215.0,3.56,,rational_take_profit,
TX002039,INV0122,sell,money_market,2,10529,2025-03-17,144.0,19.99,,rational_take_profit,
TX002040,INV0122,buy,money_market,2,11863,2025-01-26,,,advisor,,False
TX002041,INV0122,buy,bond,2,2238,2025-12-10,,,self,,False
TX002042,INV0122,sell,mixed_low,3,7121,2024-09-01,314.0,23.02,,rational_take_profit,
TX002043,INV0122,sell,mixed_low,3,2550,2024-09-28,260.0,16.12,,need_cash,
TX002044,INV0122,sell,bond,2,2925,2025-03-25,180.0,11.15,,need_cash,
TX002045,INV0123,sell,savings_insurance,1,5332,2025-01-05,16.0,-11.56,,panic,
TX002046,INV0123,sell,savings_insurance,1,18635,2024-08-20,32.0,-6.44,,need_cash,
TX002047,INV0123,buy,money_market,2,12154,2025-10-15,,,social_media,,False
TX002048,INV0123,sell,deposit,1,7799,2025-09-08,45.0,-9.62,,rational_stop_loss,
TX002049,INV0123,buy,savings_insurance,1,22640,2024-11-09,,,advisor,,False
TX002050,INV0123,sell,deposit,1,24554,2025-03-12,15.0,-12.42,,need_cash,
TX002051,INV0123,sell,money_market,2,25690,2025-11-18,46.0,-14.12,,rational_stop_loss,
TX002052,INV0123,buy,deposit,1,12695,2024-10-06,,,self,,False
TX002053,INV0123,buy,deposit,1,12100,2025-03-25,,,friend,,True
TX002054,INV0123,sell,savings_insurance,1,12259,2025-08-04,33.0,10.44,,rational_take_profit,
TX002055,INV0123,sell,money_market,2,25640,2025-05-15,12.0,8.68,,rational_take_profit,
TX002056,INV0123,buy,deposit,1,21793,2025-10-26,,,advisor,,False
TX002057,INV0123,sell,deposit,1,15425,2025-03-30,25.0,-3.24,,follow_others,
TX002058,INV0123,sell,deposit,1,3655,2025-05-08,20.0,2.01,,follow_others,
TX002059,INV0123,buy,money_market,2,13742,2024-08-15,,,friend,,True
TX002060,INV0123,sell,savings_insurance,1,25622,2025-12-15,12.0,9.19,,rational_take_profit,
TX002061,INV0123,buy,deposit,1,13764,2025-07-06,,,advisor,,False
TX002062,INV0124,sell,deposit,1,1403,2025-07-23,70.0,-4.05,,panic,
TX002063,INV0124,buy,deposit,1,1470,2024-12-01,,,advisor,,False
TX002064,INV0124,buy,money_market,2,1305,2025-05-06,,,self,,False
TX002065,INV0124,buy,deposit,1,657,2025-07-09,,,self,,False
TX002066,INV0124,buy,deposit,1,1334,2025-10-31,,,social_media,,True
TX002067,INV0124,buy,deposit,1,1266,2025-02-06,,,friend,,False
TX002068,INV0124,buy,deposit,1,1588,2025-12-23,,,social_media,,False
TX002069,INV0124,sell,deposit,1,688,2025-05-21,167.0,5.18,,need_cash,
TX002070,INV0124,buy,money_market,2,1311,2025-06-01,,,self,,False
TX002071,INV0124,sell,savings_insurance,1,970,2025-11-17,58.0,8.65,,rational_take_profit,
TX002072,INV0124,buy,money_market,2,1340,2024-12-18,,,friend,,True
TX002073,INV0124,buy,deposit,1,652,2024-11-12,,,social_media,,False
TX002074,INV0124,buy,deposit,1,725,2024-12-04,,,self,,True
TX002075,INV0124,sell,deposit,1,374,2024-08-06,47.0,24.17,,rational_take_profit,
TX002076,INV0124,sell,deposit,1,1300,2025-01-15,140.0,-1.2,,rational_take_profit,
TX002077,INV0124,sell,deposit,1,604,2025-09-02,207.0,-5.62,,rational_stop_loss,
TX002078,INV0124,buy,savings_insurance,1,1439,2025-09-20,,,advisor,,False
TX002079,INV0124,buy,money_market,2,1408,2025-09-08,,,social_media,,False
TX002080,INV0124,sell,deposit,1,510,2025-07-28,241.0,6.11,,need_cash,
TX002081,INV0124,sell,savings_insurance,1,536,2024-11-27,262.0,-2.36,,follow_others,
TX002082,INV0124,buy,savings_insurance,1,1590,2025-11-27,,,advisor,,False
TX002083,INV0124,sell,deposit,1,844,2025-09-17,118.0,20.96,,need_cash,
TX002084,INV0124,buy,savings_insurance,1,885,2024-09-20,,,self,,False
TX002085,INV0125,buy,stock,4,16488,2025-04-09,,,social_media,,False
TX002086,INV0125,buy,private_equity,5,34251,2024-12-15,,,friend,,False
TX002087,INV0125,buy,etf,4,25513,2025-07-19,,,advisor,,False
TX002088,INV0125,sell,private_equity,5,6047,2025-05-30,173.0,-7.39,,rational_stop_loss,
TX002089,INV0125,buy,fund,4,16473,2025-06-26,,,friend,,False
TX002090,INV0125,buy,crypto,5,24166,2025-05-19,,,friend,,False
TX002091,INV0125,sell,etf,4,13666,2025-02-12,62.0,4.44,,need_cash,
TX002092,INV0125,sell,private_equity,5,35695,2025-03-17,261.0,6.99,,rational_take_profit,
TX002093,INV0125,sell,etf,4,24137,2025-05-26,209.0,-8.19,,follow_others,
TX002094,INV0125,buy,private_equity,5,11855,2025-05-28,,,self,,False
TX002095,INV0125,buy,etf,4,12347,2025-08-26,,,social_media,,True
TX002096,INV0125,buy,fund,4,9481,2025-12-13,,,social_media,,True
TX002097,INV0125,buy,stock,4,32030,2025-12-13,,,advisor,,False
TX002098,INV0125,buy,stock,4,31998,2025-07-17,,,friend,,True
TX002099,INV0125,buy,private_equity,5,19741,2025-07-11,,,self,,False
TX002100,INV0125,sell,private_equity,5,20130,2024-10-19,155.0,-1.59,,rational_take_profit,
TX002101,INV0125,buy,stock,4,28013,2025-05-24,,,advisor,,False
TX002102,INV0125,buy,stock,4,25502,2025-06-04,,,friend,,True
